credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
793,2020-04-01,1,P,30-<36,365000,3.875,33100,P,360,0,,96.992,91.0,6,1,35-44,6554147,0,0,1
711,2020-05-01,1,P,46,435000,3.25,94400,R,240,0,,55.913,84.0,2,1,55-64,3095440,0,0,1
780,2020-05-01,1,P,<20,145000,3.49,77500,P,360,0,,80.0,75.0,5,1,25-34,5809069,0,0,1
679,2020-05-01,1,P,30-<36,235000,4.125,32500,R,324,0,,,81.0,3,1,25-34,7828437,0,0,1
741,2020-05-01,1,P,49,695000,3.75,92000,P,360,0,,80.0,102.0,5,2,45-54,709147,0,0,1
648,2020-04-01,1,P,42,155000,4.25,33900,P,360,0,,75.0,30.0,5,2,65-74,2056677,0,0,1
819,2020-05-01,1,P,48,195000,3.5,32600,P,360,0,,80.0,42.0,5,1,65-74,2059051,0,0,1
772,2020-05-01,1,P,46,375000,4.125,33100,P,360,0,,93.0,114.0,6,1,45-54,2058434,0,0,1
740,2020-03-01,1,P,37,405000,3.625,33100,R,360,0,,79.41,156.0,6,1,35-44,998057,0,0,1
785,2020-05-01,1,P,40,505000,3.125,33000,P,360,0,,80.0,163.0,6,1,35-44,1125625,0,0,1
796,2020-04-01,2,P,46,385000,3.75,10900,P,360,0,,70.0,113.0,5,1,65-74,2662470,0,0,1
756,2020-05-01,1,I,20-<30,245000,3.625,95600,R,240,0,,69.46,398.0,2,1,45-54,3585538,0,0,1
792,2020-05-01,1,P,37,765000,3.5,90800,R,360,0,,49.394,346.0,5,1,45-54,3113460,0,0,1
708,2020-05-01,1,P,43,365000,3.875,93700,R,360,0,,79.565,98.0,2,2,35-44,3092308,0,0,1
784,2020-05-01,1,P,30-<36,285000,3.375,33900,R,360,0,,78.08,113.0,5,1,55-64,1479489,0,0,1
682,2020-05-01,1,P,30-<36,295000,3.875,11700,R,360,0,,66.18,103.0,5,1,35-44,4459532,0,0,1
737,2020-05-01,1,P,48,205000,3.625,96000,P,360,0,,101.409,42.0,6,1,25-34,4098178,0,0,1
744,2020-05-01,1,P,38,355000,2.99,95700,P,360,0,,89.873,73.0,5,2,45-54,5808909,0,0,1
787,2020-05-01,1,P,20-<30,225000,3.49,93000,P,360,0,,42.857,206.0,5,2,65-74,5808474,0,0,1
778,2020-05-01,1,P,20-<30,365000,3.625,77500,R,360,0,,80.0,282.0,5,1,45-54,5676922,0,0,1
790,2020-05-01,1,P,44,485000,3.375,94900,R,240,0,,59.88,100.0,5,1,35-44,3587457,0,0,1
743,2020-04-01,1,P,47,415000,3.75,32900,P,360,0,,73.451,146.0,5,2,65-74,1878961,0,0,1
772,2020-04-01,1,S,30-<36,405000,3.75,34200,P,360,0,,90.0,227.0,5,1,55-64,5051685,0,0,1
726,2020-05-01,1,P,43,445000,3.625,90600,R,360,0,,83.396,95.0,5,1,25-34,1610704,0,0,1
790,2020-03-01,1,P,49,295000,3.5,93000,R,240,0,,73.75,73.0,6,1,45-54,3484957,0,0,1
799,2020-04-01,1,P,30-<36,285000,3.75,92000,R,360,0,,77.25,84.0,5,2,45-54,6175261,0,0,1
797,2020-04-01,1,P,30-<36,245000,3.625,94500,P,360,0,,43.363,75.0,5,2,55-64,6721966,0,0,1
652,2020-04-01,1,P,43,245000,3.625,92700,P,360,0,,56.98,79.0,6,2,<25,6595375,0,0,1
796,2020-04-01,1,P,38,185000,3.75,76100,P,360,0,,91.0,73.0,5,1,<25,4791895,0,0,1
778,2020-05-01,1,P,20-<30,225000,3.625,13400,P,360,0,,90.0,106.0,5,1,35-44,7474997,0,0,1
723,2020-05-01,1,P,47,125000,3.625,14600,P,360,0,,50.0,63.0,5,2,25-34,7473033,0,0,1
716,2020-04-01,1,P,47,335000,3.25,92800,R,360,0,,58.246,74.0,2,1,25-34,2687367,0,0,1
628,2020-05-01,1,P,20-<30,315000,4.5,77000,R,360,0,,71.591,310.0,6,2,35-44,3784482,0,0,1
736,2020-04-01,1,P,44,495000,3.375,93000,R,360,0,,89.818,76.0,6,2,35-44,1186404,0,0,1
738,2020-05-01,1,P,40,495000,3.375,92500,R,360,0,,72.206,99.0,5,1,35-44,6517523,0,0,1
679,2020-04-01,1,P,30-<36,335000,4.125,75000,R,360,0,,80.0,153.0,6,1,35-44,1693173,0,0,1
815,2020-05-01,1,P,37,255000,3.99,95400,R,360,0,,82.36,89.0,5,2,65-74,152721,0,0,1
785,2020-05-01,1,P,30-<36,285000,3.99,77500,R,360,0,,91.503,125.0,5,1,35-44,5981323,0,0,1
790,2020-03-01,1,P,40,765000,3.875,92800,P,360,0,,93.93,202.0,2,1,25-34,339601,0,0,1
769,2020-04-01,1,P,38,415000,3.5,78000,R,360,0,,73.39,144.0,5,1,45-54,2019939,0,0,1
741,2020-05-01,1,P,30-<36,255000,3.625,77400,R,300,0,,54.0,127.0,5,1,45-54,3867681,0,0,1
726,2020-05-01,1,P,39,405000,3.375,77400,P,360,0,,91.413,105.0,3,1,35-44,3007680,0,0,1
803,2020-05-01,1,P,30-<36,275000,3.5,76500,P,360,0,,91.67,160.0,5,1,45-54,2020930,0,0,1
807,2020-05-01,1,P,30-<36,405000,3.5,92600,P,360,0,,75.0,107.0,5,1,>74,2021843,0,0,1
753,2020-05-01,1,P,37,295000,3.25,92100,R,360,0,,51.75,76.0,6,1,45-54,721489,0,0,1
801,2020-05-01,1,P,20-<30,115000,3.125,14200,P,180,0,,47.0,160.0,5,1,45-54,49335,0,0,1
766,2020-05-01,1,P,41,535000,3.625,94900,R,360,0,,56.915,109.0,5,1,25-34,2987473,0,0,1
793,2020-05-01,1,P,46,385000,3.25,90200,R,360,0,,41.578,117.0,5,1,45-54,6711469,0,0,1
808,2020-05-01,1,S,37,205000,2.875,34100,P,180,0,,70.0,128.0,5,2,35-44,3075861,0,0,1
736,2020-05-01,1,P,47,565000,3.99,90700,R,360,0,,86.846,100.0,6,2,25-34,6710314,0,0,1
797,2020-05-01,1,P,<20,385000,3.5,78700,R,360,0,,69.873,210.0,5,1,35-44,5067618,0,0,1
744,2020-05-01,1,P,30-<36,265000,2.75,33700,R,180,0,,43.802,125.0,5,1,65-74,5087155,0,0,1
788,2020-05-01,1,P,20-<30,165000,3.5,78600,P,180,0,,33.225,100.0,5,2,55-64,1397181,0,0,1
716,2020-04-01,1,P,30-<36,125000,4.5,95300,P,360,0,,83.333,39.0,5,2,45-54,3523048,0,0,1
651,2020-05-01,1,P,20-<30,185000,3.75,32700,R,360,0,,90.191,94.0,5,2,<25,1092343,0,0,1
737,2020-05-01,1,P,36,155000,3.625,34900,P,360,1,2020-11-01,97.0,37.0,5,1,25-34,199929,1,1,1
738,2020-05-01,1,I,20-<30,295000,3.875,95700,R,360,0,,59.12,165.0,2,1,45-54,204198,0,0,1
725,2020-05-01,1,P,47,345000,3.5,11500,R,360,1,2020-07-01,16.429,161.0,5,2,45-54,6620355,1,1,1
766,2020-05-01,1,I,44,365000,3.625,91600,P,360,0,,65.0,119.0,5,1,55-64,220036,0,0,1
648,2020-05-01,1,P,20-<30,375000,3.5,95200,R,360,0,,68.16,120.0,6,1,55-64,224800,0,0,1
763,2020-05-01,1,P,48,605000,3.625,91300,R,360,0,,71.17,117.0,5,1,35-44,235201,0,0,1
823,2020-05-01,1,P,46,395000,3.25,90000,R,360,0,,43.889,86.0,3,2,55-64,3840701,0,0,1
786,2020-05-01,1,P,44,605000,3.625,92600,R,360,0,,85.1,214.0,5,1,45-54,1474022,0,0,1
766,2020-04-01,1,P,48,315000,3.125,92600,R,360,0,,65.77,217.0,5,2,25-34,305937,0,0,1
749,2020-04-01,1,P,45,295000,3.625,94900,P,360,1,2020-09-01,80.0,64.0,6,2,35-44,3930494,1,1,1
801,2020-05-01,1,I,30-<36,255000,3.75,78700,R,180,0,,61.0,188.0,2,1,65-74,6015523,0,0,1
756,2020-05-01,1,P,49,655000,3.375,92600,R,360,0,,75.0,94.0,5,2,35-44,6010326,0,0,1
796,2020-05-01,1,P,46,285000,3.375,76200,R,360,0,,64.0,66.0,5,2,65-74,6002375,0,0,1
763,2020-03-01,1,P,45,325000,3.99,95400,R,360,0,,76.447,54.0,6,1,25-34,2409565,0,0,1
754,2020-04-01,1,P,37,415000,3.75,92000,R,360,0,,64.0,93.0,2,1,45-54,5642212,0,0,1
648,2020-04-01,1,P,30-<36,395000,3.99,95800,R,360,0,,79.477,129.0,5,2,45-54,2400607,0,0,1
699,2020-04-01,1,P,30-<36,485000,4.124,94500,P,360,0,,87.387,174.0,5,2,55-64,5303020,0,0,1
660,2020-04-01,1,P,20-<30,375000,4.125,95300,R,360,0,,75.0,243.0,5,2,35-44,5299936,0,0,1
790,2020-05-01,1,P,30-<36,495000,3.375,91100,P,360,0,,75.0,151.0,5,1,65-74,6014024,0,0,1
710,2020-05-01,1,P,30-<36,305000,2.75,78600,P,180,0,,63.542,159.0,5,1,45-54,4033928,0,0,1
722,2020-04-01,1,P,36,395000,3.5,95900,P,360,0,,85.0,103.0,5,1,25-34,3505734,0,0,1
730,2020-04-01,1,P,43,375000,3.625,95600,R,360,0,,74.97,98.0,5,2,35-44,261696,0,0,1
790,2020-05-01,1,P,41,385000,3.625,92300,P,360,0,,79.665,74.0,5,2,35-44,1130713,0,0,1
735,2020-05-01,1,P,20-<30,475000,3.375,94900,R,360,0,,48.182,176.0,5,1,65-74,3023848,0,0,1
761,2020-04-01,1,S,39,85000,3.75,32600,P,360,0,,70.0,60.0,5,1,45-54,6655340,0,0,1
797,2020-05-01,1,P,43,295000,3.5,95400,R,360,0,,44.0,68.0,5,2,65-74,6016222,0,0,1
776,2020-05-01,1,P,20-<30,485000,3.5,95800,P,360,0,,95.0,278.0,6,1,25-34,6001004,0,0,1
757,2020-05-01,1,P,39,595000,3.75,95100,P,360,0,,89.0,125.0,5,2,25-34,6009644,0,0,1
711,2020-05-01,1,P,<20,65000,4.5,79400,P,360,0,,77.0,92.0,5,1,55-64,5584561,0,0,1
802,2020-05-01,1,P,41,75000,4.0,33400,P,360,0,,75.0,31.0,6,2,65-74,5581476,0,0,1
735,2020-04-01,1,P,42,355000,3.375,91300,R,360,0,,63.93,75.0,5,2,45-54,4971185,0,0,1
745,2020-05-01,1,P,39,395000,3.25,95900,P,360,0,,95.0,96.0,5,1,<25,4088617,0,0,1
780,2020-05-01,1,P,20-<30,305000,3.24,33500,R,360,0,,55.56,187.0,5,1,55-64,4464976,0,0,1
801,2020-05-01,1,P,46,495000,3.49,92000,R,360,0,,66.0,113.0,5,2,>74,5630816,0,0,1
816,2020-05-01,1,P,<20,225000,3.49,75000,R,360,0,,47.0,164.0,5,2,65-74,5634455,0,0,1
752,2020-05-01,1,S,46,225000,4.0,12000,P,360,0,,90.0,95.0,6,1,45-54,6654278,0,0,1
729,2020-05-01,1,P,39,505000,3.75,93400,P,360,0,,87.762,116.0,5,1,25-34,5147463,0,0,1
785,2020-05-01,1,P,36,325000,2.75,11400,R,180,1,2020-09-01,52.0,120.0,2,1,35-44,2691762,1,1,1
728,2020-04-01,1,I,30-<36,125000,3.875,76100,P,360,0,,75.0,85.0,5,1,<25,2412291,0,0,1
781,2020-05-01,1,P,40,275000,3.5,78400,P,360,0,,95.0,103.0,5,1,25-34,2202729,0,0,1
755,2020-05-01,1,P,44,355000,3.875,95600,R,360,0,,79.447,75.0,5,1,25-34,2808705,0,0,1
722,2020-05-01,1,P,39,455000,3.5,11700,R,360,0,,79.825,134.0,2,1,45-54,1103431,0,0,1
721,2020-05-01,1,P,48,445000,3.5,92800,P,360,0,,94.9,122.0,2,1,35-44,6340753,0,0,1
789,2020-05-01,1,P,39,305000,2.75,92500,R,360,0,,51.417,90.0,5,1,45-54,4085022,0,0,1
722,2020-05-01,1,P,43,765000,3.875,91300,P,360,0,,88.439,141.0,5,1,25-34,1125888,0,0,1
793,2020-05-01,1,I,30-<36,165000,3.5,91200,R,240,0,,26.474,112.0,5,1,25-34,1097902,0,0,1
799,2020-05-01,1,P,30-<36,145000,3.375,76300,R,180,0,,68.492,90.0,5,1,35-44,6381028,0,0,1
765,2020-05-01,1,S,30-<36,175000,3.125,95900,R,180,0,,53.03,184.0,5,1,55-64,1103051,0,0,1
796,2020-05-01,1,P,49,275000,3.25,77400,P,180,0,,73.3,105.0,5,1,65-74,1432360,0,0,1
813,2020-05-01,1,P,20-<30,475000,3.125,12300,R,360,0,,75.397,244.0,5,1,25-34,3597022,0,0,1
751,2020-05-01,1,P,36,155000,3.625,33700,R,360,0,,91.42,50.0,5,1,25-34,1088373,0,0,1
671,2020-04-01,1,P,30-<36,165000,4.25,92600,R,360,0,,36.667,59.0,6,2,65-74,2083695,0,0,1
750,2020-05-01,1,P,43,435000,3.5,93000,R,360,0,,78.919,112.0,5,1,35-44,7306448,0,0,1
791,2020-05-01,1,P,20-<30,95000,3.25,33900,R,180,0,,52.77,48.0,5,1,55-64,242784,0,0,1
770,2020-05-01,1,P,<20,555000,3.125,95800,R,360,0,,59.946,227.0,5,1,35-44,7269981,0,0,1
809,2020-05-01,1,P,20-<30,85000,4.125,32800,R,360,0,,62.0,38.0,5,1,35-44,4998656,0,0,1
777,2020-05-01,1,P,49,185000,3.99,33000,R,360,0,,55.224,57.0,6,1,35-44,5808951,0,0,1
733,2020-05-01,1,P,43,355000,3.625,33400,R,360,0,,78.889,150.0,5,1,45-54,1874077,0,0,1
785,2020-05-01,1,P,41,185000,3.625,34400,P,360,0,,97.368,50.0,5,1,55-64,7229348,0,0,1
789,2020-03-01,1,P,42,285000,3.25,95600,R,360,0,,60.0,98.0,5,1,55-64,112901,0,0,1
698,2020-05-01,1,P,20-<30,615000,3.125,91500,R,360,0,,65.159,205.0,6,1,55-64,872115,0,0,1
805,2020-04-01,1,P,20-<30,335000,3.499,95100,R,360,0,,37.64,206.0,2,1,45-54,2930453,0,0,1
728,2020-04-01,1,P,49,115000,3.5,93300,P,360,1,2022-02-01,46.735,29.0,5,1,55-64,1868461,0,0,1
792,2020-05-01,1,P,43,765000,3.25,92600,R,360,0,,54.48,159.0,5,1,65-74,2416974,0,0,1
740,2020-04-01,1,P,42,135000,3.75,78000,R,360,0,,72.67,72.0,5,1,35-44,7502822,0,0,1
798,2020-05-01,1,S,45,245000,3.875,78200,P,360,0,,74.0,162.0,5,1,45-54,3701466,0,0,1
773,2020-04-01,1,P,20-<30,455000,3.375,10500,R,360,0,,79.27,211.0,5,2,35-44,1080495,0,0,1
742,2020-04-01,1,P,20-<30,185000,3.625,14200,R,360,0,,55.224,119.0,5,1,45-54,3235847,0,0,1
742,2020-04-01,1,P,44,215000,3.5,11200,P,360,0,,50.0,40.0,3,2,55-64,4826075,0,0,1
784,2020-05-01,1,P,43,225000,3.625,14500,P,360,1,2020-07-01,90.0,136.0,3,1,35-44,7469496,1,1,1
661,2020-05-01,1,P,41,465000,3.25,11700,P,360,1,2020-07-01,96.5,99.0,6,1,35-44,3062233,1,1,1
641,2020-05-01,1,P,20-<30,165000,3.625,11700,P,360,0,,21.918,83.0,5,2,>74,3053223,0,0,1
754,2020-05-01,1,P,30-<36,375000,3.5,10500,P,360,0,,69.573,150.0,5,2,25-34,6799986,0,0,1
671,2020-05-01,1,P,38,375000,3.375,11500,P,360,0,,70.0,140.0,5,2,45-54,5823548,0,0,1
769,2020-04-01,1,P,30-<36,145000,3.5,95200,R,240,0,,52.727,57.0,2,1,45-54,3784164,0,0,1
688,2020-05-01,1,P,20-<30,65000,4.25,34600,R,240,0,,40.374,65.0,5,1,35-44,6892136,0,0,1
721,2020-05-01,1,P,42,245000,3.125,95600,R,180,0,,61.25,85.0,5,2,55-64,778996,0,0,1
706,2020-05-01,1,P,40,425000,3.95,33000,P,360,0,,95.0,128.0,3,1,35-44,776860,0,0,1
716,2020-05-01,1,P,41,685000,3.875,94000,R,360,0,,70.985,133.0,5,2,35-44,781099,0,0,1
764,2020-04-01,1,P,30-<36,315000,3.875,33300,R,360,0,,90.0,134.0,6,2,35-44,775462,0,0,1
634,2020-04-01,1,P,<20,485000,4.125,33500,P,360,0,,95.0,326.0,5,2,35-44,761358,0,0,1
701,2020-05-01,1,P,42,315000,4.125,34600,P,360,0,,90.0,101.0,5,1,25-34,777811,0,0,1
723,2020-04-01,1,P,36,295000,3.875,33400,P,360,0,,95.0,92.0,5,1,25-34,4339771,0,0,1
736,2020-04-01,1,P,39,285000,3.75,33300,P,360,0,,95.0,70.0,6,2,25-34,763461,0,0,1
761,2020-04-01,1,P,20-<30,295000,4.0,33000,R,360,0,,67.046,143.0,5,1,55-64,762640,0,0,1
786,2020-04-01,1,P,30-<36,485000,3.499,91300,R,360,0,,66.83,126.0,6,1,45-54,6174149,0,0,1
813,2020-04-01,1,P,<20,255000,3.499,32900,P,360,0,,63.003,117.0,5,1,35-44,4150854,0,0,1
709,2020-05-01,1,P,41,115000,3.5,75000,R,360,0,,35.277,50.0,5,2,>74,5341774,0,0,1
688,2020-05-01,1,P,43,175000,3.625,34600,R,360,0,,73.755,69.0,5,2,55-64,3887282,0,0,1
800,2020-05-01,1,P,20-<30,205000,3.0,34100,R,360,0,,58.618,99.0,5,1,35-44,1829625,0,0,1
799,2020-05-01,1,P,20-<30,425000,3.375,34600,R,360,0,,79.888,160.0,5,1,45-54,781132,0,0,1
768,2020-05-01,1,P,40,665000,3.25,94500,P,360,0,,95.0,157.0,6,1,55-64,4975892,0,0,1
771,2020-05-01,1,P,43,145000,3.625,33600,P,360,0,,90.0,65.0,5,1,45-54,765906,0,0,1
730,2020-05-01,1,P,49,635000,3.25,94500,P,360,0,,40.709,184.0,5,1,65-74,779237,0,0,1
788,2020-05-01,1,P,39,75000,3.75,32200,P,360,0,,43.353,29.0,5,2,65-74,1105009,0,0,1
786,2020-03-01,1,P,30-<36,435000,3.625,94100,R,360,0,,54.375,94.0,2,2,35-44,3223665,0,0,1
770,2020-05-01,1,P,45,215000,3.375,33100,R,360,0,,74.573,49.0,6,1,35-44,3002986,0,0,1
770,2020-03-01,1,P,47,375000,3.5,10300,P,360,0,,77.0,56.0,5,1,45-54,5637432,0,0,1
775,2020-03-01,1,P,49,315000,3.5,11200,P,360,1,2020-10-01,43.0,50.0,6,2,45-54,5644643,0,1,1
756,2020-04-01,1,I,20-<30,255000,3.5,11200,P,180,0,,72.0,19.0,2,1,45-54,5639743,0,0,1
745,2020-05-01,1,P,30-<36,175000,3.625,14400,R,300,0,,97.0,56.0,5,1,25-34,3753766,0,0,1
718,2020-05-01,1,P,38,605000,3.5,91900,R,360,0,,77.57,203.0,5,1,35-44,2005943,0,0,1
646,2020-05-01,1,P,30-<36,245000,4.375,33400,P,360,0,,80.0,68.0,3,2,45-54,2795702,0,0,1
783,2020-04-01,1,P,20-<30,285000,3.499,91700,R,360,0,,75.0,117.0,2,2,35-44,2934058,0,0,1
802,2020-05-01,1,P,30-<36,475000,4.5,92500,P,360,0,,97.0,133.0,5,1,45-54,1627888,0,0,1
784,2020-04-01,1,P,43,485000,3.5,95700,P,360,0,,95.0,87.0,5,2,25-34,6921541,0,0,1
756,2020-05-01,1,P,46,355000,3.25,11400,R,240,0,,55.469,91.0,6,1,35-44,2167797,0,0,1
788,2020-04-01,1,I,20-<30,175000,3.625,91700,P,240,0,,22.876,197.0,6,1,45-54,3639599,0,0,1
766,2020-05-01,1,P,30-<36,285000,3.5,93300,R,360,0,,93.443,69.0,5,1,25-34,5072743,0,0,1
777,2020-05-01,1,P,20-<30,345000,2.75,95300,R,180,0,,56.743,138.0,2,1,25-34,2801267,0,0,1
806,2020-04-01,1,I,<20,75000,4.75,77800,P,360,0,,60.411,293.0,6,1,45-54,5758958,0,0,1
795,2020-05-01,3,I,41,105000,5.25,14600,P,360,0,,75.0,165.0,5,1,55-64,6901156,0,0,1
676,2020-04-01,1,P,30-<36,125000,4.125,33300,P,360,0,,71.43,58.0,5,1,45-54,7045386,0,0,1
692,2020-05-01,1,S,30-<36,215000,3.875,33000,P,360,1,2020-11-01,80.0,289.0,3,2,45-54,214591,1,1,1
727,2020-04-01,1,P,20-<30,445000,3.875,92200,R,360,0,,98.96,349.0,6,1,45-54,215741,0,0,1
760,2020-05-01,1,P,40,455000,3.375,91200,R,360,0,,74.59,156.0,5,1,25-34,228659,0,0,1
796,2020-05-01,1,P,20-<30,155000,2.625,92500,R,180,0,,33.442,98.0,5,1,45-54,1165496,0,0,1
814,2020-05-01,1,P,36,235000,3.125,95900,R,360,0,,36.18,52.0,5,1,65-74,248253,0,0,1
749,2020-04-01,1,P,42,105000,4.0,76300,P,360,0,,97.0,29.0,5,2,55-64,6904665,0,0,1
711,2020-05-01,1,P,20-<30,85000,3.875,76900,P,360,0,,96.499,35.0,6,2,35-44,7526257,0,0,1
738,2020-05-01,1,P,20-<30,95000,3.75,14400,P,360,0,,95.0,41.0,5,2,25-34,3753834,0,0,1
761,2020-04-01,1,I,49,55000,5.625,76500,P,360,0,,80.0,87.0,5,1,35-44,4738629,0,0,1
790,2020-04-01,1,P,48,475000,3.75,94900,R,360,0,,48.986,83.0,5,1,>74,6896289,0,0,1
812,2020-04-01,1,P,41,355000,3.875,90000,R,360,0,,87.901,105.0,6,1,45-54,1628116,0,0,1
671,2020-04-01,1,P,47,345000,3.875,95600,P,360,0,,80.0,180.0,5,2,25-34,5814125,0,0,1
802,2020-04-01,1,P,38,235000,3.875,78700,P,360,0,,80.0,51.0,5,2,25-34,2012516,0,0,1
718,2020-04-01,1,P,30-<36,435000,3.99,92000,R,360,0,,74.274,137.0,5,1,35-44,4249985,0,0,1
801,2020-04-01,1,P,38,225000,3.875,95300,R,360,0,,69.24,91.0,5,1,45-54,2008692,0,0,1
670,2020-04-01,1,P,43,575000,3.875,92100,R,360,0,,69.697,147.0,5,2,55-64,1627612,0,0,1
637,2020-05-01,1,P,43,385000,3.875,90700,R,360,0,,72.78,91.0,6,1,35-44,3185981,0,0,1
756,2020-05-01,1,P,20-<30,375000,3.625,33300,R,360,0,,64.103,269.0,5,2,45-54,1873977,0,0,1
660,2020-04-01,1,P,44,85000,4.125,33400,P,360,0,,80.0,34.0,5,2,55-64,7327221,0,0,1
820,2020-05-01,1,I,<20,335000,3.909,92000,R,360,0,,46.207,152.0,5,2,55-64,1087432,0,0,1
663,2020-05-01,1,P,30-<36,375000,4.375,34600,P,360,0,,95.0,121.0,5,1,45-54,1098409,0,0,1
788,2020-05-01,1,I,48,405000,4.0,92000,P,360,0,,75.0,147.0,2,1,45-54,1097136,0,0,1
777,2020-05-01,1,P,43,475000,3.25,78700,P,360,0,,95.0,107.0,5,1,55-64,2203006,0,0,1
765,2020-05-01,1,P,49,155000,3.0,78000,R,120,0,,53.448,87.0,6,1,45-54,1103245,0,0,1
734,2020-05-01,1,P,45,325000,3.5,11500,R,360,0,,69.892,155.0,5,1,55-64,3554976,0,0,1
786,2020-05-01,1,I,43,155000,3.375,90600,P,180,0,,31.313,125.0,5,2,45-54,1125290,0,0,1
747,2020-05-01,1,P,30-<36,585000,3.5,94600,P,360,0,,89.945,218.0,5,1,35-44,5313547,0,0,1
808,2020-05-01,1,P,20-<30,135000,2.99,76100,R,180,0,,46.0,147.0,5,1,45-54,5656362,0,0,1
728,2020-05-01,1,P,38,155000,3.625,76100,P,360,0,,101.85,40.0,5,2,25-34,6642934,0,0,1
797,2020-05-01,2,I,20-<30,405000,3.625,93400,R,360,0,,40.099,118.0,5,2,45-54,1088115,0,0,1
777,2020-05-01,1,P,39,485000,3.75,90700,P,360,0,,82.906,119.0,6,1,35-44,1124865,0,0,1
720,2020-05-01,1,P,30-<36,305000,3.875,77300,P,360,0,,80.0,169.0,6,2,35-44,1395911,0,0,1
798,2020-05-01,1,P,20-<30,285000,3.375,11300,R,240,0,,35.625,95.0,5,1,45-54,1098919,0,0,1
792,2020-05-01,1,P,39,225000,3.375,93500,R,360,0,,88.784,72.0,6,1,25-34,3509701,0,0,1
806,2020-05-01,1,P,20-<30,175000,2.875,90700,R,180,0,,28.34,100.0,2,1,65-74,4639119,0,0,1
809,2020-05-01,1,P,48,255000,3.0,94400,R,360,0,,32.895,52.0,2,2,55-64,3365219,0,0,1
762,2020-05-01,1,P,47,445000,3.375,91400,R,360,0,,74.167,203.0,5,1,25-34,1098710,0,0,1
735,2020-05-01,1,P,38,165000,2.875,78700,R,180,0,,72.45,95.0,5,2,<25,4608878,0,0,1
806,2020-04-01,1,P,<20,65000,3.99,10500,P,180,0,,40.0,139.0,5,1,55-64,5637630,0,0,1
801,2020-03-01,1,P,42,435000,4.375,10400,P,360,1,2022-05-01,95.0,85.0,6,2,25-34,2167279,0,0,1
795,2020-04-01,1,I,43,375000,4.49,10000,P,360,1,2020-07-01,75.0,146.0,5,2,55-64,5636913,1,1,1
808,2020-03-01,1,I,20-<30,65000,4.375,77300,R,180,0,,42.0,192.0,5,1,55-64,5644596,0,0,1
772,2020-04-01,1,I,30-<36,105000,4.99,75200,P,360,0,,75.0,154.0,5,1,35-44,5630277,0,0,1
765,2020-04-01,1,P,<20,135000,3.49,10600,P,180,0,,90.0,165.0,5,2,35-44,5633535,0,0,1
788,2020-03-01,1,P,45,335000,3.625,11300,P,360,0,,70.0,83.0,2,2,45-54,5634163,0,0,1
807,2020-03-01,1,P,39,335000,3.625,10000,R,360,0,,13.0,276.0,5,1,65-74,5635108,0,0,1
743,2020-05-01,1,P,49,245000,3.49,11300,P,360,0,,53.0,50.0,2,1,25-34,5642173,0,0,1
650,2020-04-01,1,P,20-<30,275000,3.625,10000,P,360,0,,46.0,120.0,5,2,25-34,5642670,0,0,1
759,2020-05-01,1,P,41,465000,3.375,11300,P,360,0,,70.0,85.0,2,1,25-34,5643146,0,0,1
657,2020-04-01,2,P,41,595000,4.125,11300,R,360,1,2020-07-01,46.0,159.0,2,2,65-74,5637508,1,1,1
771,2020-04-01,2,P,39,165000,3.875,11200,R,360,0,,7.0,69.0,5,2,35-44,5642209,0,0,1
700,2020-03-01,1,P,49,345000,3.75,11300,P,360,0,,83.0,221.0,2,1,45-54,5644813,0,0,1
721,2020-05-01,1,S,40,445000,3.625,95900,P,360,0,,80.0,280.0,6,1,45-54,5313024,0,0,1
804,2020-05-01,1,P,<20,385000,3.5,75200,R,360,0,,85.56,228.0,5,1,25-34,1432532,0,0,1
713,2020-05-01,1,S,40,385000,3.99,34700,P,360,1,2020-07-01,90.0,171.0,3,2,55-64,5626163,1,1,1
671,2020-05-01,1,P,40,275000,3.75,94500,R,360,0,,77.143,67.0,3,2,45-54,750276,0,0,1
699,2020-05-01,1,P,30-<36,235000,4.0,78700,R,360,0,,69.76,127.0,5,2,45-54,2925172,0,0,1
796,2020-05-01,1,S,20-<30,395000,3.25,32900,R,360,0,,69.351,240.0,5,1,45-54,1879034,0,0,1
803,2020-05-01,4,I,38,285000,4.125,33300,P,360,0,,70.0,182.0,5,1,55-64,3256562,0,0,1
725,2020-05-01,1,P,37,315000,3.5,78700,P,360,0,,97.0,99.0,5,1,25-34,2601994,0,0,1
787,2020-05-01,1,I,48,355000,4.375,75200,R,360,0,,51.903,117.0,5,1,65-74,5024316,0,0,1
797,2020-05-01,1,P,41,315000,3.75,75200,P,360,0,,90.0,178.0,5,1,45-54,3830503,0,0,1
791,2020-05-01,1,P,36,125000,2.75,77400,R,180,0,,71.95,46.0,6,1,35-44,5467074,0,0,1
764,2020-05-01,1,P,48,245000,3.5,32700,R,360,0,,67.284,69.0,6,2,55-64,6878682,0,0,1
718,2020-05-01,1,P,36,105000,2.875,77000,R,180,0,,67.0,55.0,3,1,55-64,65857,0,0,1
